370.8,-22.8,146.17,-361.65,-126.45,-293.3,325.65,-3.3,139.15,-399.75,-105.15,-293.06,-346.2,-209.25,-250.71,313.05,15.9,184.16,-323.7,-132.9,-242.48,344.1,3.6,104.3,294.9,30.75,110.35,-301.5,-264.3,-256.76,271.35,19.8,214.41,-375.0,-114.75,-264.26,-329.1,-126.3,-251.2,334.8,-81.3,114.95,-345.15,-167.7,-186.34,343.95,-26.55,194.33
370.95,-23.4,146.41,-362.25,-126.15,-295.97,326.85,-4.8,139.15,-399.15,-105.3,-294.27,-346.5,-208.65,-250.47,312.6,15.9,183.19,-324.45,-132.6,-244.42,343.35,3.45,104.79,295.5,29.1,110.59,-301.05,-265.5,-257.97,271.5,19.2,214.41,-375.3,-114.0,-263.78,-329.25,-125.55,-251.92,335.7,-80.85,114.95,-344.25,-168.45,-183.19,344.85,-26.7,192.63
370.95,-23.4,145.93,-360.9,-126.6,-294.51,325.95,-3.6,139.15,-398.7,-105.75,-295.0,-345.45,-207.6,-251.92,311.85,15.0,184.4,-324.15,-132.75,-244.9,344.1,3.6,105.51,295.5,30.3,109.87,-302.1,-264.3,-258.46,272.25,19.5,215.86,-374.55,-114.15,-263.54,-329.4,-125.85,-252.65,335.55,-81.45,115.92,-345.0,-168.6,-184.89,344.4,-26.25,193.6
370.35,-23.55,146.17,-361.65,-125.7,-293.79,326.4,-3.45,138.42,-398.85,-104.25,-292.58,-346.35,-210.3,-249.99,311.1,16.35,183.19,-323.7,-132.6,-245.15,344.4,2.25,103.82,294.75,29.4,111.32,-301.2,-264.75,-257.49,271.35,19.35,216.35,-375.3,-113.1,-263.05,-329.25,-126.3,-252.65,335.85,-81.3,114.95,-345.3,-168.3,-184.89,344.1,-26.4,192.87
371.4,-22.65,147.38,-362.1,-126.6,-295.97,326.7,-5.25,138.91,-398.7,-105.6,-294.27,-346.65,-208.2,-251.2,310.8,16.05,184.16,-323.7,-131.55,-244.42,343.95,4.05,106.24,295.65,29.25,111.08,-301.35,-264.6,-256.28,272.4,19.65,214.65,-375.0,-113.25,-264.02,-328.35,-127.05,-254.1,336.45,-81.45,115.43,-345.3,-168.45,-185.13,344.4,-27.9,193.6
370.5,-22.95,146.65,-361.8,-126.6,-294.27,327.15,-4.95,138.18,-399.6,-104.85,-293.3,-345.9,-208.2,-250.71,312.15,16.35,182.95,-324.15,-132.45,-242.0,343.2,3.0,103.33,295.95,29.85,108.9,-302.4,-265.05,-256.28,271.8,19.65,215.62,-374.55,-114.45,-263.78,-329.1,-126.45,-252.41,335.55,-81.0,113.5,-344.85,-167.85,-184.89,343.95,-26.4,191.66
371.4,-23.4,145.93,-361.35,-127.2,-294.03,326.55,-5.25,138.91,-400.35,-105.75,-294.03,-345.9,-208.65,-249.5,312.6,15.9,184.16,-322.95,-133.2,-242.97,343.35,3.75,105.03,296.25,30.3,111.08,-302.1,-264.75,-258.46,271.05,20.25,215.38,-374.85,-113.55,-263.54,-328.65,-126.15,-253.37,336.0,-81.45,114.71,-345.3,-168.3,-186.1,344.4,-26.7,192.63
370.5,-23.55,145.68,-361.2,-127.2,-294.27,326.25,-4.2,138.42,-399.6,-105.15,-294.27,-346.2,-208.65,-252.65,312.15,16.2,183.92,-322.65,-132.75,-245.15,344.1,3.45,103.58,294.75,31.05,110.11,-301.65,-264.9,-257.49,270.45,18.3,216.11,-373.5,-113.7,-263.3,-330.3,-126.15,-252.89,335.25,-81.6,113.98,-343.95,-169.05,-183.92,343.95,-26.1,192.87
372.6,-23.1,147.86,-362.4,-126.0,-294.27,327.0,-3.9,137.21,-400.8,-104.7,-294.76,-345.9,-208.8,-251.2,311.7,16.5,185.37,-323.4,-132.75,-242.24,343.8,3.0,104.06,295.2,29.55,110.84,-303.3,-264.45,-257.49,270.45,20.1,213.69,-374.7,-113.7,-265.47,-329.7,-126.75,-253.13,334.95,-81.6,114.95,-345.45,-168.3,-185.13,344.7,-26.1,191.66
370.95,-22.8,146.17,-360.9,-126.75,-295.48,326.7,-4.5,138.67,-400.35,-105.15,-292.34,-346.5,-207.75,-252.41,312.0,16.5,183.44,-322.65,-133.95,-243.94,343.8,4.2,105.03,295.95,29.55,109.63,-302.85,-265.5,-257.0,271.5,19.5,214.65,-375.3,-113.55,-265.23,-328.65,-126.75,-252.16,335.7,-81.6,116.16,-344.85,-169.2,-183.92,344.1,-26.7,194.08
370.35,-22.95,147.38,-361.2,-127.2,-293.55,326.85,-3.3,137.21,-399.9,-105.3,-293.79,-345.0,-209.85,-249.99,312.75,15.45,183.92,-324.15,-134.4,-244.42,344.25,2.4,103.09,295.65,29.25,111.08,-302.4,-264.3,-257.0,271.65,19.35,216.83,-375.0,-113.55,-263.78,-330.45,-126.15,-253.13,335.7,-81.45,116.4,-345.0,-168.0,-185.37,343.8,-27.15,193.84
371.1,-22.95,144.47,-362.1,-127.2,-295.0,326.85,-5.1,139.39,-399.6,-105.75,-294.27,-346.05,-209.7,-250.71,311.55,16.5,183.68,-324.0,-132.45,-243.45,344.55,3.0,101.88,294.75,30.3,111.56,-302.85,-265.8,-257.0,271.95,19.2,216.11,-374.7,-113.1,-264.51,-329.85,-125.85,-252.16,335.1,-81.3,116.64,-344.55,-168.9,-185.13,344.25,-25.95,193.6
371.7,-23.25,146.65,-361.35,-126.6,-295.24,325.65,-4.8,137.94,-399.6,-106.2,-292.82,-346.65,-208.8,-250.47,312.0,15.6,184.65,-323.55,-132.9,-243.94,343.95,3.6,103.09,295.65,29.85,110.11,-301.95,-266.1,-257.97,271.8,19.05,216.35,-374.7,-114.3,-263.05,-329.25,-125.7,-253.37,335.4,-80.7,115.68,-345.0,-168.6,-185.13,343.8,-26.55,192.63
370.05,-23.1,147.62,-361.65,-126.3,-293.55,327.0,-5.4,137.46,-399.0,-104.25,-294.27,-346.35,-208.8,-250.23,312.0,15.3,184.16,-323.1,-133.35,-244.66,344.4,4.2,105.03,294.9,30.6,111.08,-302.1,-263.85,-258.21,271.2,19.05,217.32,-374.7,-113.4,-264.26,-330.15,-126.6,-252.65,336.0,-80.55,115.19,-344.25,-167.25,-184.65,344.4,-26.1,193.12
370.2,-24.0,146.89,-361.5,-127.05,-295.72,326.55,-4.05,138.67,-400.35,-103.8,-293.3,-345.0,-208.5,-251.68,311.4,15.75,183.92,-324.15,-132.75,-244.42,344.4,2.85,103.58,295.5,30.0,109.38,-302.25,-265.8,-256.76,272.4,19.95,216.59,-374.25,-112.8,-265.23,-330.15,-126.45,-251.44,335.85,-80.25,114.71,-344.7,-167.1,-184.16,344.4,-27.15,192.63
