6.6, 4.95, 11.85, 2.4, 1.5, 2.42, 0.3, 1.5, 1.93, -0.45, 0.6, 1.94, 1.65, -0.9, 0.0, -0.15, 0.75, -2.17, 1.65, 2.25, -0.73, -1.05, -1.2, 0.0, 0.75, 0.9, -0.97, 1.2, 0.45, -1.93, 0.45, -0.3, -1.94, 0.3, -0.9, -0.73, -1.05, -0.6, 1.7, -0.3, 1.05, 0.0, 0.15, 0.9, 0.0, 0.0, -1.95, -0.24,
8.4, 5.1, 12.83, 2.55, -0.45, 0.97, -1.05, 0.45, 1.21, 1.05, 1.05, 0.24, 3.45, 0.0, 4.84, 1.2, -0.15, 0.0, 0.0, 1.35, 2.67, -0.6, -1.65, -0.73, -0.3, 0.0, -1.45, 0.15, -0.15, -0.24, -0.6, 1.05, 0.0, 0.15, 0.9, 1.69, 0.15, 0.3, 1.21, -0.9, -0.45, -1.93, 1.8, -1.8, 2.42, -0.3, 0.45, -1.7,
6.75, 6.0, 13.07, 2.25, 2.1, 0.0, -2.1, 0.75, 0.0, 1.2, 1.5, 3.87, 1.65, -0.15, 2.42, -0.3, -0.3, -1.21, -0.6, -0.45, 1.21, 0.3, -2.55, -0.48, -1.65, -0.6, 0.0, 0.75, 0.6, 0.48, -1.35, -0.75, 0.24, 0.45, 0.15, -0.96, 0.3, 0.0, 2.17, -0.9, -0.75, 0.24, -0.15, 0.3, 0.48, -0.45, 0.6, 0.73,
9.6, 6.6, 13.06, 2.1, 3.6, 1.46, -1.2, 0.9, -1.69, 2.55, -0.45, -1.21, 1.8, 0.3, 2.42, 0.45, 0.0, -1.93, 0.15, 0.15, 0.48, -0.3, -0.75, -0.24, -0.75, -0.6, -1.45, -0.15, -1.05, -0.49, 1.35, 0.6, 0.0, 1.65, -1.2, 0.25, -1.05, 0.6, 2.67, 0.15, -1.8, 0.73, 0.15, -0.9, -0.97, 0.3, 1.95, -0.24,
6.6, 7.2, 13.8, 1.65, 1.35, -0.96, 0.3, 0.3, 0.48, 1.05, 0.45, -1.21, 1.5, 0.15, 0.97, 0.6, 2.4, -1.94, 1.95, 0.75, 0.72, 0.0, 1.05, 1.45, 0.15, -0.15, 0.0, 0.15, 0.6, 1.7, -0.15, -1.2, -1.69, 0.75, 2.25, 0.24, -1.35, 0.15, -0.97, 0.0, 0.45, 0.73, 0.15, -0.75, -0.24, 0.45, 0.9, 0.97,
7.8, 5.55, 15.73, 1.8, 1.8, 0.24, -0.75, 0.3, 0.72, 1.35, 0.75, -0.24, 3.0, 1.65, 1.69, -0.3, 0.15, -0.73, 1.2, -0.15, 0.0, 0.45, -0.6, -0.73, 1.5, 0.75, -1.94, -0.15, 1.5, 1.45, -0.15, -0.3, -1.21, -1.65, 1.5, 0.72, 0.9, -0.75, -0.97, -0.75, -0.6, 0.97, 0.0, 0.45, 2.66, 0.0, 0.6, 1.69,
8.25, 4.95, 13.55, 0.0, 1.5, 1.45, 0.15, 0.3, 0.0, -0.3, 1.35, 0.96, 1.65, 0.9, 1.69, 0.75, 0.6, -0.96, 1.05, 1.65, 0.48, 0.9, -0.45, 0.48, -0.45, 0.45, -0.25, 0.45, 0.75, 0.73, -0.75, 1.2, -2.18, -0.9, 0.0, 0.0, 0.45, -0.15, 0.24, -0.3, -0.75, -0.97, -0.45, -0.3, 2.9, -0.6, 0.0, -0.49,
7.95, 6.0, 13.31, 2.25, 2.25, -1.21, -0.75, 0.15, -1.21, 0.6, -1.2, -0.48, 1.5, -0.3, 1.69, -0.75, -0.45, -0.24, 1.05, 0.9, 0.96, -0.3, 0.6, 1.69, -0.9, -0.9, 0.24, 2.4, 0.0, -1.21, -1.2, 0.3, 0.49, -0.3, 1.2, 1.69, 1.35, 0.0, 0.97, -0.45, 0.3, 1.45, 1.2, 0.75, 1.45, 0.3, -0.3, -1.94,
8.25, 5.25, 12.82, 2.4, 1.5, 0.73, 0.15, 0.3, -0.24, 0.15, -1.05, 0.0, 2.25, -0.75, 2.9, 0.9, 0.75, -1.7, 1.5, -1.5, 1.93, -0.15, 0.9, -1.21, -1.05, 0.0, -0.72, 0.45, 1.05, 0.73, 0.15, -0.15, -1.21, 0.9, 0.0, 2.18, 0.9, -0.6, 0.25, -0.45, 0.75, -1.45, -0.3, 0.75, 0.25, 0.3, 0.6, 2.42,
6.9, 6.0, 12.34, 3.0, 1.35, 2.18, 0.6, 0.6, -0.24, 2.4, 0.0, -0.97, 2.85, -0.9, 0.49, -0.9, 0.6, 0.49, 1.65, 1.05, 0.72, -0.3, -0.15, 0.0, -0.45, -0.45, -0.25, 0.9, -0.45, 1.45, -0.15, 1.95, 2.42, 1.8, 0.3, 0.24, 0.3, -0.75, 0.48, -0.9, 0.15, -1.45, -1.05, -0.15, 0.72, -0.3, 0.15, 1.21,
