10.8, 9.0, 18.15, 2.85, 1.05, 2.18, -3.0, -0.9, -1.45, 0.6, 0.45, 0.0, 3.15, -0.6, 0.73, 1.05, 1.65, 0.49, 0.9, 0.45, 1.94, 0.15, -0.9, 0.24, 1.35, -0.45, -0.24, -0.6, 0.3, -0.72, -0.6, 0.75, 0.24, -0.45, 0.0, -1.69, 0.3, -1.2, 1.94, -0.45, -0.75, -0.24, 0.6, -1.05, -0.24, -0.15, 0.15, -0.73,
10.5, 6.9, 20.57, 2.55, 1.95, 2.9, 0.0, 0.6, -0.73, 0.6, 0.6, -2.42, 1.05, 0.3, 2.18, -0.9, 0.45, -0.73, 1.8, 1.05, 1.21, 0.3, 0.15, 1.69, -0.45, 0.0, 1.94, 1.05, -1.35, 4.11, -0.9, -0.3, -1.45, 0.75, -0.15, 0.48, -1.35, 1.5, 2.18, 0.15, -0.3, 0.24, 1.05, 0.75, -1.21, 0.3, -0.6, 0.96,
9.45, 7.65, 17.18, 2.25, 1.95, 2.18, -0.3, -0.15, 0.24, 0.45, 1.2, 0.48, 3.0, 0.0, 3.14, -0.9, 1.65, -1.7, 0.0, -0.3, 1.93, -0.75, -0.15, -0.48, -1.2, 0.3, -0.72, 1.35, 0.6, 1.45, -1.5, 1.35, -1.45, 1.8, 0.3, 0.48, 1.2, 0.9, 0.49, -1.65, -0.75, -1.21, 1.35, 0.6, 0.72, -1.05, -0.45, -0.49,
10.05, 7.5, 18.4, 3.0, 1.5, 1.94, -1.05, -0.3, -0.97, 0.6, 0.6, 2.18, 2.25, 0.15, 1.94, 0.6, 1.65, 0.0, 1.35, -1.2, 0.24, -1.2, -0.6, 1.21, -1.95, 0.0, 0.24, 0.75, 2.1, -0.24, -0.6, -1.05, -0.72, 1.2, 0.45, -1.21, -0.15, 1.65, -0.48, 0.15, 0.15, 0.24, 0.75, -2.4, -0.72, -0.75, -0.15, -1.94,
10.2, 7.35, 19.6, 1.65, 3.0, -0.49, -0.6, 1.05, 0.0, 1.05, -0.9, -0.49, 2.85, 0.75, 0.49, 0.15, 1.2, -1.93, -0.15, 1.2, 3.39, -0.3, -0.15, -1.69, -1.05, 0.45, -2.18, -0.15, 1.2, 0.96, -0.45, 0.15, -1.21, 0.3, -0.45, 1.21, 0.75, -1.95, 0.0, 1.05, -1.35, -1.21, -0.6, -1.2, -0.48, 0.3, 0.45, -0.97,
10.05, 7.95, 17.91, 1.65, 3.15, 0.72, -0.3, 0.6, -1.21, 0.0, 1.05, 2.18, 3.75, -1.35, 1.94, -0.3, 0.45, 0.0, 1.05, 0.15, -0.73, -0.6, 0.6, 1.21, 1.5, -0.6, -1.21, 0.9, -0.3, 1.69, -0.75, 0.6, 0.96, 1.5, -0.45, 0.25, -0.15, 1.05, 3.15, -1.5, -1.05, -1.7, 1.65, -0.9, 0.48, 0.45, 0.0, -1.21,
11.55, 7.35, 18.63, 0.75, 1.65, 2.42, -0.15, -0.15, -0.72, 0.15, 0.9, 2.9, 1.35, -1.35, 2.42, -0.6, -0.9, -1.45, -0.3, 1.35, 0.25, -1.95, 0.45, 0.97, -0.6, 0.0, -0.49, 1.8, 1.65, 0.48, -0.9, 0.0, 1.45, 0.15, 0.3, 0.0, -0.15, -0.75, 2.17, -0.45, 1.2, -0.72, 1.05, -1.2, 0.48, -0.75, -0.9, -1.45,
11.1, 7.8, 19.84, 1.95, 2.7, 3.15, -1.05, -0.45, -1.45, 0.45, 1.35, 1.45, 4.2, -1.05, 2.42, -0.15, -0.15, -0.73, 1.5, -0.3, 1.45, -0.9, -0.15, -0.97, 1.5, 1.05, -0.48, 0.6, 0.45, -1.45, 0.0, -1.8, 0.24, 1.35, 0.15, -0.24, 0.9, -2.1, 0.49, -0.45, -0.9, -1.7, 0.3, 0.9, 3.63, 1.2, -0.75, 1.46,
10.05, 6.3, 17.42, 1.5, 2.55, 0.49, 0.3, 0.3, -0.72, -0.6, 0.45, -1.45, 2.4, -0.45, 0.0, 0.0, -1.2, -0.97, 0.75, 1.5, -0.24, 0.3, -0.15, 0.97, 0.3, -1.2, -0.73, 1.65, 0.6, 0.72, -1.2, -1.5, -3.15, 0.6, 0.0, 0.97, 1.35, 1.05, 1.21, 0.45, 0.6, -0.96, -0.15, 1.05, 0.48, -1.05, 0.6, 1.93,
10.95, 5.55, 17.18, 1.95, 1.65, 1.93, -1.5, 0.45, 0.24, -0.45, 0.9, 2.18, 3.3, -1.5, 3.15, 0.45, 0.6, -1.94, 0.45, 0.45, 1.93, -0.75, -0.6, -0.73, -0.45, -0.75, -2.66, 0.6, 0.3, 1.69, -0.6, -1.2, -1.21, 0.9, -0.6, -0.24, 1.35, 0.3, 2.42, -0.3, -0.9, 0.72, 0.3, -0.15, -1.94, -0.6, 0.45, 0.72,
