7.8, 6.45, 17.18, 2.4, 1.5, -0.73, -1.35, 0.75, -0.96, -0.45, -0.75, 1.21, 3.45, 0.15, 3.38, 0.45, 0.6, -1.45, 0.15, -0.15, 1.7, 0.45, 0.45, 0.0, -0.45, -2.1, 0.0, 1.65, -0.3, 0.73, 0.15, -0.9, 0.0, 0.9, 0.15, 1.46, 0.75, 0.6, -0.73, -2.4, 1.2, 0.0, 0.45, -0.6, 0.49, -1.2, 1.35, 0.49,
7.95, 4.95, 14.52, 0.9, 1.5, -0.24, -0.45, 1.2, -2.18, 0.6, 0.3, -0.24, 3.0, -0.75, 2.9, -0.75, 1.8, -1.21, 0.15, -1.05, 0.73, -1.05, 0.9, 1.69, -0.45, 0.0, -0.49, 0.45, 0.75, 2.42, 0.15, 0.75, 0.73, 0.75, 0.6, 0.0, 0.6, -0.45, 1.45, -1.95, 0.3, 0.0, -0.15, 1.2, 2.42, 1.2, 0.45, -0.24,
8.55, 5.25, 15.98, 1.8, 1.95, 2.18, -1.05, 1.35, 1.45, -0.75, 0.3, 0.25, 2.85, -1.05, 3.39, -0.9, 0.0, -0.97, 0.9, 0.6, 1.21, 0.0, 0.45, -2.66, 0.3, -0.45, -3.15, 0.6, 0.15, 0.97, -0.75, -0.9, -1.46, -0.6, 0.3, -0.48, 0.6, -1.05, 0.97, 0.3, -0.45, -0.73, 1.2, 0.15, -0.48, 0.15, -0.15, -0.97,
7.8, 5.55, 16.21, 0.6, 1.35, -0.25, 0.3, 0.75, 0.0, -1.05, 0.6, 1.69, 2.85, -1.65, 0.0, 0.3, 1.05, 0.24, -0.15, -0.45, 0.0, -1.2, -0.3, -0.97, 0.15, 1.2, 0.48, -0.45, 1.5, -0.96, 0.3, 0.0, 0.0, -0.6, -0.6, 2.18, 0.3, -0.45, 2.67, -0.6, 0.3, -0.73, -0.3, 1.5, 2.17, 0.45, -0.45, 0.72,
7.65, 4.65, 15.25, 2.25, 2.55, 0.0, -0.3, -1.2, 1.69, 0.9, -0.75, 1.21, 1.35, -1.2, 2.18, -0.3, 1.35, -2.17, -0.3, -0.3, 1.21, -0.75, -0.9, -1.7, -0.3, 0.0, 0.0, 1.95, 0.9, 1.7, 0.3, -1.05, -0.97, -0.3, 1.05, -0.48, 1.05, -0.15, -0.73, -1.95, -0.3, 0.73, 0.15, 0.15, -1.7, -0.75, 0.0, -0.24,
8.25, 5.1, 15.01, 1.05, 1.35, -0.24, 0.45, 2.7, -3.63, 0.3, 0.6, -0.73, 2.25, -1.65, 1.7, -0.45, 1.05, -0.48, -0.3, 0.6, 1.21, 0.75, 1.05, -1.7, 0.15, -1.65, 0.24, -0.3, 1.5, 1.45, 0.9, 0.45, -0.24, 0.75, 0.75, 0.48, 0.75, 0.45, 0.72, -0.75, 0.45, 1.93, 1.2, 2.1, 1.69, -0.75, 0.45, -1.45,
7.95, 5.85, 15.73, 3.3, 3.0, 1.7, -1.2, -1.05, 1.21, 0.0, -0.3, -1.45, 1.5, 0.6, 3.63, 1.2, 0.15, -0.97, 0.75, 0.0, 1.21, -0.75, 1.2, 0.0, -0.15, -1.35, -1.21, 0.6, -0.3, 0.25, -1.05, -0.45, 0.48, 0.6, 0.45, -1.94, -0.3, -0.15, -0.24, 1.2, -0.6, -1.21, 0.6, 0.3, -1.94, 0.75, -0.15, 0.49,
7.65, 5.85, 16.22, 0.6, 2.25, 0.0, -1.5, 1.35, 0.48, -0.15, -0.15, -2.66, 2.7, -0.15, 3.63, 0.45, 0.6, -0.73, 0.15, -0.15, 0.24, -0.15, 1.05, -1.45, -0.9, -0.3, -0.97, 2.25, 1.05, -1.7, 0.15, 0.45, -2.17, 1.35, -0.45, -1.21, 1.65, -0.45, 0.97, 0.0, 1.5, 1.21, 1.05, 0.15, 0.96, 1.5, -0.3, 0.48,
9.0, 6.3, 14.28, 1.05, 1.5, 2.42, 0.45, 0.6, 0.25, 0.45, 0.0, 1.69, 2.55, -0.3, 2.17, 0.3, 0.9, -0.73, 1.5, 0.9, 0.97, -2.1, 0.6, 2.18, 0.45, -0.45, -0.48, 2.1, -0.15, 1.45, -0.9, 1.05, 0.0, 0.6, 0.6, -0.73, 1.05, -0.3, 1.21, -1.2, 0.15, 0.24, 0.9, -0.15, 0.0, 1.35, -0.6, -2.42,
7.05, 5.55, 15.0, 1.5, 1.35, 0.97, -1.5, 0.3, -1.21, 1.65, 0.75, 3.15, 1.65, 0.0, 1.94, -0.15, 0.3, -1.21, 1.5, 0.15, 1.21, -0.45, 0.15, -0.48, -0.45, -0.3, -1.45, 0.3, 0.6, 1.46, -0.6, -0.15, -1.7, 1.95, 0.75, -2.18, -0.75, -1.5, -0.96, 0.15, -0.6, -0.97, 2.4, 0.9, 0.24, 0.15, 0.0, -0.73,
8.1, 5.4, 17.18, 1.2, 2.55, 2.42, 0.75, 1.65, -1.69, -0.75, 1.05, 0.73, 2.55, -0.3, 2.42, -0.75, -0.3, -1.45, 1.65, -0.9, 2.18, 1.35, 1.95, 0.97, -0.45, -0.75, -2.17, 2.25, 0.6, 0.73, -1.35, 0.3, -1.46, 0.3, -1.35, 0.0, 0.3, 0.15, -0.73, -1.05, -0.3, -0.24, 0.75, -0.3, -0.48, 0.6, -0.9, 1.69,
8.1, 5.4, 16.22, 2.55, 1.8, 0.49, 0.15, 0.15, 0.48, 0.6, -0.15, 0.73, 1.35, 0.0, 2.91, 1.2, -1.2, -1.69, 1.35, 0.3, 1.21, -0.3, 2.4, 0.48, -0.45, -1.2, -1.93, 1.65, -0.6, 2.66, -0.15, -0.15, -2.18, 0.0, 0.9, 1.94, 1.35, 0.9, 1.7, -1.2, 1.2, -0.49, 0.15, -1.8, -0.73, -0.6, -0.3, -0.48,
8.85, 4.8, 17.42, 1.8, 2.25, 0.24, -0.45, 0.6, -1.45, -1.5, 0.75, 0.24, 1.35, 0.6, 1.7, 0.3, 0.3, -0.96, 1.05, 1.35, -0.48, 0.3, -0.15, -1.93, 0.6, -0.9, -0.49, 0.75, 0.45, 1.21, -0.3, 1.05, -0.73, 1.2, 1.65, -1.45, -0.75, -1.35, 0.73, -0.15, -1.05, -0.48, 0.45, -0.3, 0.49, -0.15, -0.3, -0.24,
