5.55, 3.9, 8.47, 0.45, 0.6, 0.24, -2.1, 0.45, -1.21, 0.75, -0.45, -1.21, 2.85, -0.6, 1.94, -0.9, -0.15, 0.24, 0.15, 1.65, 2.42, 0.3, -1.05, -0.24, 0.15, 0.0, -1.69, -0.6, 0.9, 2.42, -1.05, -0.15, -0.48, 0.75, 0.3, -0.73, 0.9, -0.45, 0.24, -1.35, -0.6, 0.97, 0.45, 1.5, -0.24, -0.6, -0.75, 0.48,
4.8, 3.45, 11.13, 2.4, 0.15, -1.93, -0.15, -0.6, 1.7, 1.5, -0.45, 1.46, 1.5, 0.0, -0.25, -0.45, 0.3, -0.97, -0.3, 0.75, 1.7, -0.6, -0.75, 0.72, -0.6, -0.45, 0.0, 0.75, 0.6, 1.21, -0.75, 0.45, 0.0, 0.9, -1.5, -0.24, 1.8, 0.0, 0.48, 1.5, 0.45, -1.21, 1.05, 0.6, 0.72, 0.0, -0.75, 0.0,
5.1, 1.8, 9.68, 0.0, 1.95, 0.24, -1.35, 0.3, -1.45, 1.05, 0.9, -0.24, 1.35, 1.2, 1.69, 0.9, 0.3, 2.67, 1.05, 0.9, 0.97, 0.3, 0.9, 0.97, 1.65, 1.2, 0.48, 0.45, -0.45, -0.97, 0.15, 0.15, -0.97, -1.35, -1.05, 0.48, 1.65, -0.3, -0.24, -0.15, 1.05, -1.21, 0.6, 0.45, 0.0, 0.45, 0.3, -0.73,
4.2, 3.6, 9.68, 1.5, 0.15, -2.42, -1.65, 0.3, -1.94, 0.0, -0.3, -0.72, 2.4, -0.3, 1.21, 0.3, -1.5, -0.73, -0.45, -0.75, -0.24, 1.2, 0.0, 0.24, -1.2, 0.3, -0.97, 0.45, 0.3, 0.49, 1.05, 0.15, 0.25, -0.3, 0.15, 0.72, -0.3, 0.3, -1.21, -0.15, 0.6, 0.48, 0.15, 0.0, 0.97, 1.05, -0.45, -0.25,
5.85, 2.85, 9.92, -0.3, 1.2, -0.24, 0.3, 0.45, -1.94, 0.75, -0.9, 0.24, 2.85, -1.05, -0.48, -1.2, 0.6, -0.24, -0.45, -1.5, 1.94, -0.15, 0.45, 1.94, 0.75, 0.15, 0.97, 1.95, -0.15, 1.45, -0.75, 0.15, -0.72, -1.05, 0.15, 0.0, 0.45, -0.45, 0.73, -1.05, 0.15, 0.48, 0.75, 0.6, -2.67, 0.9, -1.05, 0.48,
5.4, 3.45, 10.16, 0.6, 0.45, 1.94, -0.45, 0.75, 2.42, 0.45, 0.6, 1.69, 2.55, -1.05, 1.69, -1.35, 0.9, 1.45, -0.9, 0.6, -0.24, 0.0, -1.2, -1.94, -0.6, 0.0, -0.24, 0.75, 1.35, 0.73, -0.3, 1.2, -0.25, 1.65, 1.2, -0.72, -0.15, -0.9, 1.21, 0.45, -1.35, 0.48, 0.75, 0.9, 0.24, -0.6, 0.6, 0.24,
5.4, 3.6, 7.75, 0.6, 1.95, 0.97, -0.15, 1.35, 0.73, -0.45, 1.05, 1.46, 1.35, -0.15, 0.72, -1.65, 1.05, -0.72, 0.6, 1.8, 0.48, 0.6, 0.0, -0.97, -0.6, 1.5, -0.97, -0.15, 0.75, 2.18, 0.0, -0.75, -0.49, -0.6, 0.75, -1.21, 1.5, 0.15, 0.24, -0.15, 0.3, 0.49, 1.65, 0.6, 0.97, -0.45, -0.15, -2.66,
5.1, 4.65, 7.01, 1.2, 0.3, 1.21, 0.0, 0.3, -0.48, 1.35, -1.5, 0.72, 1.2, -1.35, 1.69, 0.9, 0.75, 0.73, 0.6, 1.05, -3.63, 1.05, 0.0, 0.72, -0.6, -0.9, 0.0, 2.25, -0.75, 0.73, -0.9, 1.2, 1.7, -0.9, 1.65, -0.48, 0.9, -0.45, 1.45, 0.6, -0.45, -0.97, 1.05, -0.3, 0.0, 0.0, 0.45, 2.18,
4.35, 4.05, 8.96, 0.9, 0.3, 1.45, -0.3, 1.35, 1.21, 0.9, 0.3, -0.97, 1.5, -0.15, 0.49, -0.3, 0.75, -1.69, -0.9, 1.2, -0.24, 1.05, 0.9, -1.21, -0.45, -2.25, 0.72, 2.1, 0.9, 0.24, -0.15, 0.0, 0.0, -1.5, 0.45, -1.21, 0.3, 0.9, -1.21, 0.9, -0.45, -0.48, 0.0, -0.75, 2.18, 1.8, 0.45, -0.24,
4.05, 3.9, 9.92, 0.45, 1.35, 1.21, -0.15, 0.45, -0.73, 0.6, -0.15, -0.48, 1.2, 1.2, -1.21, -0.3, -0.15, 0.73, -1.05, 0.15, -0.48, -1.05, -1.05, -0.97, -1.2, -0.75, -0.73, -0.3, -0.75, -0.49, -0.15, 0.45, -1.21, -0.15, -0.6, 0.72, 1.2, 0.3, -0.49, -0.9, 1.2, -0.96, -0.75, 0.3, 1.7, -0.15, -0.9, -0.25,
5.4, 4.2, 8.72, 1.8, 0.75, 1.21, -1.5, 1.65, -0.48, -0.3, 0.75, -0.97, 2.25, 0.45, 0.73, 0.9, -0.3, -0.73, -0.45, -0.75, 0.24, 0.0, 0.6, 0.24, 0.3, 0.15, -1.69, 0.3, 0.9, -1.45, 0.75, -1.35, -2.66, 2.25, 0.9, 0.24, 0.15, -1.2, -0.73, 0.6, -0.3, 0.49, 0.9, 0.15, 2.18, 0.9, 0.0, 1.45,
5.7, 5.1, 9.68, 1.5, 1.8, 0.97, -1.35, 0.3, 0.0, -1.2, -0.45, 0.0, 1.5, -0.15, 2.66, -1.05, 1.5, -1.7, 1.05, 0.45, -1.93, 0.15, 1.8, 0.48, 0.0, -0.15, 0.49, -0.3, -0.3, 2.42, -0.3, -0.9, -0.48, 0.75, 0.3, -1.69, -0.3, 0.3, 0.0, 0.3, -2.25, 0.0, 0.15, -1.05, 2.18, -0.45, 0.15, 0.24,
4.95, 3.0, 9.68, -0.75, 1.65, 3.15, -1.5, 1.2, -3.39, -0.45, 0.45, 0.0, 0.9, 0.45, 0.48, 0.15, 1.65, 0.48, -0.3, -0.15, 0.24, -1.2, 0.6, -0.24, -1.35, -1.35, -1.45, -1.05, -1.65, 0.72, -0.75, 0.45, -0.96, 0.6, 0.6, 0.24, -1.65, -0.9, 0.72, 0.0, -0.9, -1.21, -0.45, -2.1, 0.24, 0.45, 0.15, -2.42,
4.5, 4.2, 8.23, 1.2, 2.1, 2.18, -0.45, 0.3, -0.97, 1.2, 0.75, 0.73, 1.05, 0.75, 1.21, -0.75, 0.15, -0.24, 1.5, 0.0, 1.21, -1.95, 0.75, 1.69, -1.8, 1.5, -0.73, -0.45, -1.05, -1.21, 1.8, -0.9, -2.66, 0.45, 0.3, 1.69, 1.05, 0.75, -0.49, 0.9, 0.45, -1.69, 1.05, -1.65, -1.93, 0.45, -1.5, 3.15,
4.65, 3.75, 8.95, -0.3, 1.05, 3.15, 0.15, 1.35, 0.97, 1.65, -0.6, 0.0, 2.1, -0.15, -1.45, -0.6, 0.45, -1.45, 0.9, 1.2, -0.73, -0.3, 1.2, -2.18, 0.3, 0.6, -0.97, -0.9, -0.6, 3.39, -0.15, 1.35, -2.91, -0.15, 0.3, 0.24, -0.15, -1.2, -0.49, 0.0, -0.45, 0.24, -0.15, -0.3, 0.72, 0.75, 1.2, -0.24,
